,No,Kabupaten / County,new_treatment,total_treatment,new_recovered,total_recovered,new_deaths,total_deaths,new_cases,total_cases,Date,new PPLN/PMI,total history-of-foreign-travel/ migrant-worker (PPLN/PMI),new domestic-travel-history,total domestic-travel-history (PPDN),new_local_transmission,total_local_transmission,new_other_transmission,total_other_transmission,Name_EN,Name_Indo,Capital,area_km2,population_2000,population_2010,population_2015,HDI_2014_estimate,Gouvernor,Nr. of Sub-Districts,Nr of Keluruhan/Villages,total_cases_per_100k,total_deaths_per_100k,new_cases_per_mil,cases7,cases7_per_100k,deaths7,deaths7_per_100k,CFR,growth_rate_new_cases,id
953,4,DENPASAR,10,578,37,11165,3,238,50,11981,2021-03-23,0,53,8,735,42,11193,0,0,Denpasar,Kota Denpasar,Denpasar,127.78,532.44,788.589,879.098,0.816 (Very High),Ida Bagus Rai Dharmawijaya Mantra,4.0,16/27,1.36,0.03,0.005687648021039748,19.142857142857142,0.0021775566709123606,1.2857142857142858,3.412588812623849e-06,1.99,4.0,8
954,5,GIANYAR,-1,3,16,4290,0,129,15,4422,2021-03-23,0,32,0,311,15,4079,0,0,Gianyar,Gianyar,Gianyar,368.00,393.155,469.777,494.729,0.742 (High),I Made Agus Mahayastra,7.0,6/64,0.89,0.03,0.003031962953455326,21.285714285714285,0.004302499810141368,1.1428571428571428,6.063925906910652e-06,2.92,inf,4
955,6,BANGLI,4,96,17,1861,2,77,23,2034,2021-03-23,0,58,2,21,21,1955,0,0,Bangli,Bangli,Bangli,490.71,193.776,215.353,222.474,0.657 (Medium),I Made Gianyar,4.0,4/68,0.91,0.03,0.010338286721144944,21.857142857142858,0.009824583033137742,1.2857142857142858,1.3484721810189056e-05,3.79,0.21052631578947367,2
956,7,KLUNGKUNG,3,82,7,1407,1,46,11,1535,2021-03-23,0,19,3,44,8,1472,0,0,Klungkung,Klungkung,Semarapura,315.00,155.262,170.543,175.573,0.683 (Medium),I Nyoman Suwirta,4.0,6/53,0.87,0.03,0.0062652002301037185,22.0,0.012530400460207437,1.4285714285714286,1.7086909718464685e-05,3.0,0.10000000000000009,7
957,8,KARANGASEM,-13,53,17,1504,1,81,5,1638,2021-03-23,0,23,3,162,2,1453,0,0,Karangasem,Karangasem,Amlapura,839.54,360.486,396.487,408.487,0.640 (Medium),I Gusti Ayu Mas Sumatri,8.0,3/75,0.4,0.02,0.001224029161270738,22.571428571428573,0.005525617356593618,1.5714285714285714,4.896116645082952e-06,4.95,4.0,6
958,9,BULELENG,12,167,10,2512,1,114,23,2793,2021-03-23,1,42,0,24,22,2727,0,0,Buleleng,Buleleng,Singaraja,"1,364.73",558.181,624.125,645.893,0.691 (Medium),Putu Agus Suradnyana,9.0,19/129,0.43,0.02,0.003560961335701114,23.142857142857142,0.00358307910797255,1.5714285714285714,3.0964881180009697e-06,4.08,0.21052631578947367,3
959,10,KABUPATEN LAINNYA,-1,93,1,353,0,4,0,450,2021-03-23,0,6,0,114,0,330,0,0,Kabupaten lainnya,,,,,,,,,,,,,,18.142857142857142,,1.1428571428571428,,0.89,-1.0,0
960,1,JEMBRANA,5,53,2,2034,0,72,7,2159,2021-03-24,0,26,0,64,7,2069,0,0,Jembrana,Jembrana,Negara,841.80,231.806,261.638,271.423,0.686 (Medium),I Putu Artha,5.0,10/41,0.8,0.03,0.002579000305795751,12.0,0.004421143381364144,0.7142857142857143,1.1052858453410359e-05,3.33,-0.86,5
961,2,TABANAN,7,117,9,3822,2,136,18,4075,2021-03-24,0,23,2,148,16,3904,0,0,Tabanan,Tabanan,Tabanan,839.30,376.03,420.913,435.753,0.726 (High),Ni Putu Eka Wiryastuti,10.0,-/133,0.94,0.03,0.004130780510977549,12.428571428571429,0.0028522055909130702,1.0,6.884634184962582e-06,3.34,0.19999999999999996,9
962,3,BADUNG,20,302,26,6906,2,186,48,7394,2021-03-24,0,32,6,317,42,7045,0,0,Badung,Badung,Mangupura,418.52,345.863,543.332,615.148,0.779 (High),I Nyoman Giri Prasta,6.0,16/46,1.2,0.03,0.0078030002535975085,16.0,0.002601000084532503,1.0,4.876875158498443e-06,2.52,1.0869565217391304,1
963,4,DENPASAR,2,580,50,11215,2,240,54,12035,2021-03-24,0,53,4,739,50,11243,0,0,Denpasar,Kota Denpasar,Denpasar,127.78,532.44,788.589,879.098,0.816 (Very High),Ida Bagus Rai Dharmawijaya Mantra,4.0,16/27,1.37,0.03,0.006142659862722928,22.142857142857142,0.002518815552174746,1.1428571428571428,3.412588812623849e-06,1.99,3.909090909090909,8
964,5,GIANYAR,0,3,16,4306,0,129,16,4438,2021-03-24,0,32,2,313,14,4093,0,0,Gianyar,Gianyar,Gianyar,368.00,393.155,469.777,494.729,0.742 (High),I Made Agus Mahayastra,7.0,6/64,0.9,0.03,0.003234093817019015,23.714285714285715,0.004793389050224611,1.0,6.063925906910652e-06,2.91,2.2,4
965,6,BANGLI,-4,92,8,1869,2,79,6,2040,2021-03-24,0,58,0,21,6,1961,0,0,Bangli,Bangli,Bangli,490.71,193.776,215.353,222.474,0.657 (Medium),I Made Gianyar,4.0,4/68,0.92,0.04,0.0026969443620378114,21.285714285714285,0.00956773118913414,1.1428571428571428,1.7979629080252078e-05,3.87,-0.7391304347826086,2
966,7,KLUNGKUNG,2,84,10,1417,0,46,12,1547,2021-03-24,0,19,3,47,9,1481,0,0,Klungkung,Klungkung,Semarapura,315.00,155.262,170.543,175.573,0.683 (Medium),I Nyoman Suwirta,4.0,6/53,0.88,0.03,0.006834763887385874,23.0,0.013099964117489591,1.1428571428571428,1.7086909718464685e-05,2.97,inf,7
967,8,KARANGASEM,1,54,4,1508,1,82,6,1644,2021-03-24,0,23,3,165,3,1456,0,0,Karangasem,Karangasem,Amlapura,839.54,360.486,396.487,408.487,0.640 (Medium),I Gusti Ayu Mas Sumatri,8.0,3/75,0.4,0.02,0.0014688349935248859,22.857142857142858,0.005595561880094803,1.2857142857142858,4.896116645082952e-06,4.99,-0.1428571428571429,6
968,9,BULELENG,17,184,3,2515,2,116,22,2815,2021-03-24,0,42,0,24,22,2749,0,0,Buleleng,Buleleng,Singaraja,"1,364.73",558.181,624.125,645.893,0.691 (Medium),Putu Agus Suradnyana,9.0,19/129,0.44,0.02,0.003406136929801066,23.428571428571427,0.0036273146525154206,1.2857142857142858,3.0964881180009697e-06,4.12,0.22222222222222232,3
969,10,KABUPATEN LAINNYA,-3,90,3,356,0,4,0,450,2021-03-24,0,6,0,114,0,330,0,0,Kabupaten lainnya,,,,,,,,,,,,,,16.571428571428573,,1.0,,0.89,-1.0,0
970,1,JEMBRANA,-6,51,10,2047,0,72,4,2170,2021-03-26,0,26,0,65,4,2079,0,0,Jembrana,Jembrana,Negara,841.80,231.806,261.638,271.423,0.686 (Medium),I Putu Artha,5.0,10/41,0.8,0.03,0.0014737144604547146,9.428571428571429,0.0034737555139289704,0.7142857142857143,1.1052858453410359e-05,3.32,-0.9259259259259259,5
971,2,TABANAN,7,134,10,3843,0,139,17,4116,2021-03-26,0,23,2,152,15,3941,0,0,Tabanan,Tabanan,Tabanan,839.30,376.03,420.913,435.753,0.726 (High),Ni Putu Eka Wiryastuti,10.0,-/133,0.94,0.03,0.0039012927048121303,9.571428571428571,0.002196526144726157,0.7142857142857143,6.884634184962582e-06,3.38,0.0625,9
972,3,BADUNG,29,353,21,6958,2,189,52,7500,2021-03-26,0,32,1,320,51,7148,0,0,Badung,Badung,Mangupura,418.52,345.863,543.332,615.148,0.779 (High),I Nyoman Giri Prasta,6.0,16/46,1.22,0.03,0.008453250274730635,16.142857142857142,0.0026242232995729716,0.7142857142857143,4.876875158498443e-06,2.52,7.666666666666666,1
973,4,DENPASAR,-41,583,81,11318,4,244,44,12145,2021-03-26,0,53,7,768,37,11324,0,0,Denpasar,Kota Denpasar,Denpasar,127.78,532.44,788.589,879.098,0.816 (Very High),Ida Bagus Rai Dharmawijaya Mantra,4.0,16/27,1.38,0.03,0.0050051302585149785,20.714285714285715,0.0023563113230021817,1.2857142857142858,3.412588812623849e-06,2.01,2.6666666666666665,8
974,5,GIANYAR,0,3,7,4324,0,129,7,4456,2021-03-26,0,33,2,315,5,4108,0,0,Gianyar,Gianyar,Gianyar,368.00,393.155,469.777,494.729,0.742 (High),I Made Agus Mahayastra,7.0,6/64,0.9,0.03,0.001414916044945819,20.857142857142858,0.004215872297185501,1.1428571428571428,6.063925906910652e-06,2.89,0.16666666666666674,4
975,6,BANGLI,4,84,1,1887,0,79,5,2050,2021-03-26,0,58,1,22,4,1970,0,0,Bangli,Bangli,Bangli,490.71,193.776,215.353,222.474,0.657 (Medium),I Made Gianyar,4.0,4/68,0.92,0.04,0.0022474536350315095,18.428571428571427,0.008283471969116133,0.8571428571428571,1.7979629080252078e-05,3.85,-0.7727272727272727,2
976,7,KLUNGKUNG,1,97,9,1431,0,46,10,1574,2021-03-26,0,19,1,51,9,1504,0,0,Klungkung,Klungkung,Semarapura,315.00,155.262,170.543,175.573,0.683 (Medium),I Nyoman Suwirta,4.0,6/53,0.9,0.03,0.0056956365728215615,19.857142857142858,0.011309906908888528,0.8571428571428571,1.7086909718464685e-05,2.92,inf,7
977,8,KARANGASEM,2,53,0,1509,0,84,2,1646,2021-03-26,0,23,0,165,2,1458,0,0,Karangasem,Karangasem,Amlapura,839.54,360.486,396.487,408.487,0.640 (Medium),I Gusti Ayu Mas Sumatri,8.0,3/75,0.4,0.02,0.0004896116645082952,19.571428571428573,0.004791199859831175,0.8571428571428571,4.896116645082952e-06,5.1,-0.5,6
978,9,BULELENG,10,201,12,2537,0,116,22,2854,2021-03-26,0,42,0,24,22,2788,0,0,Buleleng,Buleleng,Singaraja,"1,364.73",558.181,624.125,645.893,0.691 (Medium),Putu Agus Suradnyana,9.0,19/129,0.44,0.02,0.003406136929801066,20.285714285714285,0.0031407236625438403,0.8571428571428571,3.0964881180009697e-06,4.06,0.2941176470588236,3
979,10,KABUPATEN LAINNYA,11,77,0,380,0,4,11,461,2021-03-26,1,7,4,118,6,336,0,0,Kabupaten lainnya,,,,,,,,,,,,,,14.428571428571429,,0.5714285714285714,,0.87,-0.7884615384615384,0
980,1,JEMBRANA,-9,42,13,2060,0,72,4,2174,2021-03-27,0,26,1,66,3,2082,0,0,Jembrana,Jembrana,Negara,841.80,231.806,261.638,271.423,0.686 (Medium),I Putu Artha,5.0,10/41,0.8,0.03,0.0014737144604547146,8.714285714285714,0.0032105922174192,0.0,1.1052858453410359e-05,3.31,-0.9090909090909091,5
981,1,JEMBRANA,-9,42,13,2060,0,72,4,2174,2021-03-27,0,26,1,66,3,2082,0,0,Jembrana,Jembrana,Negara,841.80,231.806,261.638,271.423,0.686 (Medium),I Putu Artha,5.0,10/41,0.8,0.03,0.0014737144604547146,8.285714285714286,0.003052694239513338,0.0,1.1052858453410359e-05,3.31,-0.4285714285714286,5
982,2,TABANAN,7,141,7,3850,1,140,15,4131,2021-03-27,0,23,1,153,14,3955,0,0,Tabanan,Tabanan,Tabanan,839.30,376.03,420.913,435.753,0.726 (High),Ni Putu Eka Wiryastuti,10.0,-/133,0.95,0.03,0.003442317092481291,9.714285714285714,0.002229310117035503,0.14285714285714285,6.884634184962582e-06,3.39,2.0,9
983,2,TABANAN,7,141,7,3850,1,140,15,4131,2021-03-27,0,23,1,153,14,3955,0,0,Tabanan,Tabanan,Tabanan,839.30,376.03,420.913,435.753,0.726 (High),Ni Putu Eka Wiryastuti,10.0,-/133,0.95,0.03,0.003442317092481291,10.428571428571429,0.002393229978582231,0.2857142857142857,6.884634184962582e-06,3.39,0.5,9
984,3,BADUNG,-12,341,41,6999,1,190,30,7530,2021-03-27,0,32,0,320,30,7178,0,0,Badung,Badung,Mangupura,418.52,345.863,543.332,615.148,0.779 (High),I Nyoman Giri Prasta,6.0,16/46,1.22,0.03,0.004876875158498443,14.428571428571429,0.0023455447190873463,0.42857142857142855,4.876875158498443e-06,2.52,14.0,1
985,3,BADUNG,-12,341,41,6999,1,190,30,7530,2021-03-27,0,32,0,320,30,7178,0,0,Badung,Badung,Mangupura,418.52,345.863,543.332,615.148,0.779 (High),I Nyoman Giri Prasta,6.0,16/46,1.22,0.03,0.004876875158498443,15.571428571428571,0.0025313304394110965,0.5714285714285714,4.876875158498443e-06,2.52,0.36363636363636354,1
986,4,DENPASAR,21,604,23,11341,2,246,46,12191,2021-03-27,0,53,7,775,39,11363,0,0,Denpasar,Kota Denpasar,Denpasar,127.78,532.44,788.589,879.098,0.816 (Very High),Ida Bagus Rai Dharmawijaya Mantra,4.0,16/27,1.39,0.03,0.005232636179356568,20.571428571428573,0.002340060900084925,0.8571428571428571,3.412588812623849e-06,2.02,3.1818181818181817,8
987,4,DENPASAR,21,604,23,11341,2,246,46,12191,2021-03-27,0,53,7,775,39,11363,0,0,Denpasar,Kota Denpasar,Denpasar,127.78,532.44,788.589,879.098,0.816 (Very High),Ida Bagus Rai Dharmawijaya Mantra,4.0,16/27,1.39,0.03,0.005232636179356568,26.571428571428573,0.0030225786626096947,1.1428571428571428,3.412588812623849e-06,2.02,10.5,8
988,5,GIANYAR,0,3,7,4331,0,129,7,4463,2021-03-27,0,33,1,316,6,4114,0,0,Gianyar,Gianyar,Gianyar,368.00,393.155,469.777,494.729,0.742 (High),I Made Agus Mahayastra,7.0,6/64,0.9,0.03,0.001414916044945819,27.0,0.0054575333162195875,1.1428571428571428,6.063925906910652e-06,2.89,0.75,4
989,5,GIANYAR,0,3,7,4331,0,129,7,4463,2021-03-27,0,33,1,316,6,4114,0,0,Gianyar,Gianyar,Gianyar,368.00,393.155,469.777,494.729,0.742 (High),I Made Agus Mahayastra,7.0,6/64,0.9,0.03,0.001414916044945819,25.857142857142858,0.005226526615003943,1.0,6.063925906910652e-06,2.89,-0.5333333333333333,4
990,6,BANGLI,-2,82,6,1893,0,79,4,2054,2021-03-27,1,59,1,23,2,1972,0,0,Bangli,Bangli,Bangli,490.71,193.776,215.353,222.474,0.657 (Medium),I Made Gianyar,4.0,4/68,0.92,0.04,0.0017979629080252077,24.285714285714285,0.010916203370153046,0.8571428571428571,1.7979629080252078e-05,3.85,-0.7333333333333334,2
991,6,BANGLI,-2,82,6,1893,0,79,4,2054,2021-03-27,1,59,1,23,2,1972,0,0,Bangli,Bangli,Bangli,490.71,193.776,215.353,222.474,0.657 (Medium),I Made Gianyar,4.0,4/68,0.92,0.04,0.0017979629080252077,20.571428571428573,0.00924666638412964,0.7142857142857143,1.7979629080252078e-05,3.85,-0.8666666666666667,2
992,7,KLUNGKUNG,-2,95,7,1438,1,47,6,1580,2021-03-27,0,19,0,51,6,1510,0,0,Klungkung,Klungkung,Semarapura,315.00,155.262,170.543,175.573,0.683 (Medium),I Nyoman Suwirta,4.0,6/53,0.9,0.03,0.003417381943692937,17.142857142857142,0.009763948410551247,0.7142857142857143,1.7086909718464685e-05,2.97,-0.8,7
993,7,KLUNGKUNG,-2,95,7,1438,1,47,6,1580,2021-03-27,0,19,0,51,6,1510,0,0,Klungkung,Klungkung,Semarapura,315.00,155.262,170.543,175.573,0.683 (Medium),I Nyoman Suwirta,4.0,6/53,0.9,0.03,0.003417381943692937,11.428571428571429,0.006509298940367499,0.5714285714285714,1.7086909718464685e-05,2.97,-0.8695652173913043,7
994,8,KARANGASEM,3,56,5,1514,0,84,8,1654,2021-03-27,0,23,8,173,0,1458,0,0,Karangasem,Karangasem,Amlapura,839.54,360.486,396.487,408.487,0.640 (Medium),I Gusti Ayu Mas Sumatri,8.0,3/75,0.4,0.02,0.001958446658033181,6.0,0.0014688349935248859,0.2857142857142857,4.896116645082952e-06,5.08,-0.8260869565217391,6
995,8,KARANGASEM,3,56,5,1514,0,84,8,1654,2021-03-27,0,23,8,173,0,1458,0,0,Karangasem,Karangasem,Amlapura,839.54,360.486,396.487,408.487,0.640 (Medium),I Gusti Ayu Mas Sumatri,8.0,3/75,0.4,0.02,0.001958446658033181,6.142857142857143,0.0015038072552754783,0.2857142857142857,4.896116645082952e-06,5.08,0.1428571428571428,6
996,9,BULELENG,8,209,16,2553,0,116,24,2878,2021-03-27,0,42,0,24,24,2812,0,0,Buleleng,Buleleng,Singaraja,"1,364.73",558.181,624.125,645.893,0.691 (Medium),Putu Agus Suradnyana,9.0,19/129,0.45,0.02,0.0037157857416011634,8.571428571428571,0.0013270663362861296,0.2857142857142857,3.0964881180009697e-06,4.03,2.4285714285714284,3
997,9,BULELENG,8,209,16,2553,0,116,24,2878,2021-03-27,0,42,0,24,24,2812,0,0,Buleleng,Buleleng,Singaraja,"1,364.73",558.181,624.125,645.893,0.691 (Medium),Putu Agus Suradnyana,9.0,19/129,0.45,0.02,0.0037157857416011634,11.428571428571429,0.0017694217817148397,0.2857142857142857,3.0964881180009697e-06,4.03,5.0,3
998,10,KABUPATEN LAINNYA,1,78,0,380,0,4,1,462,2021-03-27,0,7,1,119,0,336,0,0,Kabupaten lainnya,,,,,,,,,,,,,,11.0,,0.2857142857142857,,0.87,-0.75,0
999,10,KABUPATEN LAINNYA,1,78,0,380,0,4,1,462,2021-03-27,0,7,1,119,0,336,0,0,Kabupaten lainnya,,,,,,,,,,,,,,10.285714285714286,,0.14285714285714285,,0.87,-0.8333333333333334,0
1000,1,JEMBRANA,-9,42,13,2060,0,72,4,2174,2021-03-27,0,26,1,66,3,2082,0,0,Jembrana,Jembrana,Negara,841.80,231.806,261.638,271.423,0.686 (Medium),I Putu Artha,5.0,10/41,0.8,0.03,0.0014737144604547146,10.0,0.0036842861511367864,0.0,1.1052858453410359e-05,3.31,-0.33333333333333337,5
1001,1,JEMBRANA,-9,42,13,2060,0,72,4,2174,2021-03-27,0,26,1,66,3,2082,0,0,Jembrana,Jembrana,Negara,841.80,231.806,261.638,271.423,0.686 (Medium),I Putu Artha,5.0,10/41,0.8,0.03,0.0014737144604547146,9.428571428571429,0.0034737555139289704,0.0,1.1052858453410359e-05,3.31,-0.5,5
1002,2,TABANAN,7,141,7,3850,1,140,15,4131,2021-03-27,0,23,1,153,14,3955,0,0,Tabanan,Tabanan,Tabanan,839.30,376.03,420.913,435.753,0.726 (High),Ni Putu Eka Wiryastuti,10.0,-/133,0.95,0.03,0.003442317092481291,10.428571428571429,0.002393229978582231,0.14285714285714285,6.884634184962582e-06,3.39,0.875,9
1003,2,TABANAN,7,141,7,3850,1,140,15,4131,2021-03-27,0,23,1,153,14,3955,0,0,Tabanan,Tabanan,Tabanan,839.30,376.03,420.913,435.753,0.726 (High),Ni Putu Eka Wiryastuti,10.0,-/133,0.95,0.03,0.003442317092481291,9.142857142857142,0.00209817422779812,0.2857142857142857,6.884634184962582e-06,3.39,-0.375,9
1004,3,BADUNG,-12,341,41,6999,1,190,30,7530,2021-03-27,0,32,0,320,30,7178,0,0,Badung,Badung,Mangupura,418.52,345.863,543.332,615.148,0.779 (High),I Nyoman Giri Prasta,6.0,16/46,1.22,0.03,0.004876875158498443,10.0,0.0016256250528328142,0.42857142857142855,4.876875158498443e-06,2.52,0.25,1
